공연시간,금액명시비율,예약율,knn_n_neighbors,knn_mse,kmeans_군집수,kmeans_실루엣,평균가격,최소가격,최대가격,등급별가격비율,등급별가격,등급별좌석수,등급별예매율,등급별가격_1,등급별가격_2,등급별가격_3,등급별가격_4,등급별가격_5
2021-11-24 19:30:00,0.032,0.617,12,249389196.21766743,4,0.700387269801516,49504.99,0,100000,"[0.0, 1.0, 1.7, 2.44]","[0, 38741, 65692, 94443]","[446, 810, 881, 368]","[0.4372, 0.642, 0.6549, 0.6902]",0.0,1.0,1.7,2.44,
2021-11-28 17:00:00,0.04,0.072,3,157568768.52722338,4,0.7890033194363203,99241.52,0,130000,"[0.0, 1.0, 1.34, 1.61]","[0, 75612, 101603, 121844]","[282, 196, 652, 1375]","[0.0284, 0.0918, 0.1258, 0.0524]",0.0,1.0,1.34,1.61,
2021-11-30 19:30:00,0.022,0.617,2,379801356.31150657,4,0.856538206429817,81608.78,0,150000,"[0.0, 1.0, 1.5, 2.14]","[0, 70122, 104904, 149961]","[439, 1026, 521, 519]","[0.6287, 0.578, 0.6353, 0.6667]",0.0,1.0,1.5,2.14,
2021-12-18 17:00:00,0.106,0.427,5,41613055.89926949,4,0.8268098978271885,57211.58,0,80000,"[0.0, 1.0, 1.51, 1.87]","[0, 40243, 60903, 75068]","[145, 679, 720, 961]","[0.4828, 0.2386, 0.3417, 0.616]",0.0,1.0,1.51,1.87,
2021-12-19 17:00:00,0.135,0.613,1,56791443.85026739,4,0.9062764611621827,70471.06,0,110000,"[0.0, 1.0, 1.42, 1.73]","[0, 63474, 90000, 110000]","[472, 711, 701, 621]","[0.2987, 0.5401, 0.7746, 0.752]",0.0,1.0,1.42,1.73,
2022-01-01 17:00:00,0.285,0.291,2,375117080.50248617,5,0.9409531614154539,150904.19,0,220000,"[0.0, 1.0, 2.0, 2.79, 3.59]","[0, 60894, 121531, 169898, 218816]","[127, 453, 431, 590, 904]","[0.2756, 0.3841, 0.3666, 0.3831, 0.1515]",0.0,1.0,2.0,2.79,3.59
2022-01-02 17:00:00,0.305,0.312,7,598558977.2079294,5,0.8892090085228365,149776.45,0,220000,"[0.0, 1.0, 1.98, 2.77, 3.53]","[0, 61652, 122181, 170581, 217931]","[133, 454, 454, 577, 887]","[0.2481, 0.5132, 0.3855, 0.3276, 0.1702]",0.0,1.0,1.98,2.77,3.53
2022-01-06 19:30:00,0.378,0.485,19,114856100.04959688,4,0.7867828240929663,81994.01,0,110000,"[0.0, 1.0, 1.49, 1.85]","[0, 59040, 87986, 109263]","[115, 807, 715, 868]","[0.4435, 0.4349, 0.4364, 0.5783]",0.0,1.0,1.49,1.85,
2022-03-06 17:00:00,0.099,0.591,1,143300000.0,5,1.0,77508.98,0,120000,"[0.0, 1.0, 1.75, 2.5, 3.0]","[0, 40000, 70000, 100000, 120000]","[363, 367, 362, 771, 642]","[0.1846, 0.2316, 0.4199, 0.8275, 0.8396]",0.0,1.0,1.75,2.5,3.0
2022-03-18 19:30:00,0.006,0.153,1,49999999.99999999,4,0.9786431702804437,26566.87,0,50000,"[1.0, 13.51, 20.26, 33.77]","[1481, 20000, 30000, 50000]","[439, 240, 1510, 316]","[0.0342, 0.0042, 0.1854, 0.2753]",1.0,13.51,20.26,33.77,
2022-04-06 19:30:00,0.287,0.447,2,110115088.59228453,5,0.970577780982207,79447.11,0,120000,"[0.0, 1.0, 1.72, 2.46, 2.96]","[0, 40529, 69807, 99702, 119796]","[278, 416, 440, 637, 734]","[0.5108, 0.3101, 0.3545, 0.394, 0.6008]",0.0,1.0,1.72,2.46,2.96
2022-05-08 17:00:00,0.339,0.346,2,164364435.10139698,4,0.8762698077219774,90850.3,0,130000,"[0.0, 1.0, 1.63, 2.12]","[0, 61349, 100112, 129931]","[138, 856, 713, 798]","[0.2029, 0.4077, 0.3871, 0.2669]",0.0,1.0,1.63,2.12,
2022-05-21 17:00:00,0.429,0.5,28,73133127.18090966,5,0.8596155753579677,63139.72,0,90000,"[0.0, 1.0, 1.59, 2.2, 2.85]","[0, 31369, 49831, 68866, 89260]","[123, 369, 472, 710, 831]","[0.4715, 0.4932, 0.4322, 0.407, 0.6245]",0.0,1.0,1.59,2.2,2.85
2022-06-09 19:30:00,0.101,0.107,4,76778236.95027192,4,0.877692687152527,47734.53,0,80000,"[0.0, 1.0, 1.46, 1.92]","[0, 40961, 59917, 78636]","[451, 843, 544, 667]","[0.0443, 0.1056, 0.079, 0.1739]",0.0,1.0,1.46,1.92,
2022-06-21 19:30:00,0.151,0.294,24,92785670.70760712,3,0.735875888110991,41718.56,0,70000,"[1.0, 9.4, 15.2]","[4343, 40821, 65993]","[449, 1316, 740]","[0.2004, 0.1915, 0.5324]",1.0,9.4,15.2,,
2022-06-22 19:30:00,0.091,0.638,1,37391304.347826086,3,0.7588863083289428,70447.11,0,110000,"[0.0, 1.0, 1.59]","[0, 61727, 98143]","[275, 1164, 1066]","[0.3091, 0.5026, 0.8715]",0.0,1.0,1.59,,
2022-06-30 19:30:00,0.116,0.557,13,87639558.10652988,4,0.7042700007755273,51267.47,0,90000,"[0.0, 1.0, 1.65, 2.4]","[0, 35485, 58586, 85192]","[444, 536, 771, 754]","[0.2432, 0.2929, 0.5966, 0.8899]",0.0,1.0,1.65,2.4,
2022-07-10 17:00:00,0.281,0.324,6,250437200.04159847,4,0.8703415112773626,82059.88,0,120000,"[0.0, 1.0, 1.87, 2.51]","[0, 47603, 89148, 119678]","[142, 751, 757, 855]","[0.2113, 0.2437, 0.3686, 0.3731]",0.0,1.0,1.87,2.51,
2022-07-15 19:30:00,0.314,0.322,6,776583765.7465824,4,0.7527753715283277,141409.18,0,250000,"[1.0, 2.71, 4.26, 5.82]","[42231, 114605, 179982, 245720]","[724, 595, 547, 639]","[0.529, 0.279, 0.1207, 0.2989]",1.0,2.71,4.26,5.82,
2022-07-16 17:00:00,0.232,0.721,10,135904762.3629944,3,0.6738583127650185,56185.63,0,100000,"[1.0, 2.51, 4.11]","[21631, 54349, 88886]","[745, 921, 839]","[0.4483, 0.8024, 0.8725]",1.0,2.51,4.11,,
2022-07-17 17:00:00,0.224,0.503,1,54210526.315789476,4,1.0,63277.45,0,90000,"[0.0, 1.0, 1.4, 1.8]","[0, 50000, 70000, 90000]","[374, 340, 984, 807]","[0.1444, 0.7588, 0.6494, 0.3817]",0.0,1.0,1.4,1.8,
2022-07-21 20:00:00,0.084,0.277,24,874374776.1115952,4,0.698509028224011,44656.69,0,100000,"[0.0, 1.0, 1.4, 2.19]","[0, 35996, 50398, 78772]","[266, 974, 805, 460]","[0.2594, 0.1242, 0.2286, 0.6935]",0.0,1.0,1.4,2.19,
2022-08-20 17:00:00,0.27,0.3,2,9269239.283620566,3,0.7890303789067413,51287.43,0,75000,"[0.0, 1.0, 1.54]","[0, 48609, 74691]","[288, 1423, 794]","[0.1181, 0.3289, 0.3136]",0.0,1.0,1.54,,
2022-08-24 19:30:00,0.045,0.305,1,312878787.8787879,4,0.8807942348235255,54487.03,0,120000,"[0.0, 1.0, 2.17, 3.26]","[0, 36800, 80000, 120000]","[399, 997, 832, 277]","[0.0977, 0.2598, 0.3546, 0.6173]",0.0,1.0,2.17,3.26,
2022-08-30 19:30:00,0.432,0.672,5,105595867.53727393,5,0.9403002057819794,77656.69,0,120000,"[0.0, 1.0, 2.0, 2.99, 3.94]","[0, 30267, 60589, 90376, 119201]","[148, 431, 526, 599, 801]","[0.723, 0.6218, 0.6578, 0.601, 0.7516]",0.0,1.0,2.0,2.99,3.94
2022-09-07 19:30:00,0.337,0.358,17,72853528.55989483,5,0.8303925939715813,83017.96,0,120000,"[0.0, 1.0, 1.43, 1.85, 2.37]","[0, 50198, 71814, 92886, 119156]","[108, 481, 609, 596, 711]","[0.3333, 0.3784, 0.2299, 0.1779, 0.609]",0.0,1.0,1.43,1.85,2.37
2022-09-09 19:30:00,0.17,0.182,9,279319603.53356886,5,0.8030412020484596,105896.21,0,160000,"[0.0, 1.0, 1.69, 2.4, 3.15]","[0, 50055, 84720, 120249, 157912]","[138, 275, 715, 704, 673]","[0.1667, 0.4218, 0.0993, 0.1165, 0.2422]",0.0,1.0,1.69,2.4,3.15
2022-09-10 17:00:00,0.27,0.279,4,662566137.3452078,5,0.7774038577531964,86610.78,0,170000,"[1.0, 8.1, 13.0, 21.39, 27.82]","[6012, 48729, 78171, 128632, 167266]","[489, 657, 339, 391, 629]","[0.1881, 0.4566, 0.3599, 0.11, 0.2273]",1.0,8.1,13.0,21.39,27.82
2022-09-15 20:00:00,0.025,0.833,1,23809523.80952381,4,1.0,36802.4,0,70000,"[0.0, 1.0, 1.67, 2.33]","[0, 30000, 50000, 70000]","[488, 958, 534, 525]","[0.3996, 0.9468, 0.9251, 0.9352]",0.0,1.0,1.67,2.33,
2022-09-25 17:00:00,0.172,0.604,20,187611074.9484152,4,0.675143248084853,91660.68,0,150000,"[0.0, 1.0, 1.53, 2.03]","[0, 69800, 107041, 141882]","[433, 501, 811, 760]","[0.2309, 0.2275, 0.7682, 0.8908]",0.0,1.0,1.53,2.03,
2022-10-04 19:30:00,0.104,0.495,5,147083977.33367682,4,0.6727022407583058,90447.11,0,150000,"[0.0, 1.0, 1.67, 2.25]","[0, 64889, 108481, 145946]","[432, 452, 1050, 571]","[0.1551, 0.3319, 0.4838, 0.9019]",0.0,1.0,1.67,2.25,
2022-10-08 17:00:00,0.016,0.465,2,67132900.6069906,4,0.8023924597920473,24946.11,0,50000,"[0.0, 1.0, 1.4, 2.13]","[0, 21838, 30471, 46614]","[429, 865, 796, 415]","[0.1818, 0.4058, 0.4623, 0.8867]",0.0,1.0,1.4,2.13,
2022-10-09 17:00:00,0.077,0.104,1,12631578.947368423,3,0.8585610464809248,59245.51,0,90000,"[1.0, 15.69, 26.82]","[3186, 50000, 85453]","[408, 905, 1192]","[0.0074, 0.0387, 0.1862]",1.0,15.69,26.82,,
2022-10-11 19:30:00,0.226,0.232,27,106496536.03382728,4,0.693867304764055,48313.37,0,90000,"[0.0, 1.0, 1.72, 2.69]","[0, 31079, 53435, 83750]","[339, 843, 527, 796]","[0.2832, 0.1388, 0.0987, 0.3982]",0.0,1.0,1.72,2.69,
2022-10-20 20:00:00,0.01,0.876,6,153251802.44848317,4,0.6770310528802614,54574.85,0,100000,"[0.0, 1.0, 1.56, 2.25]","[0, 41109, 63940, 92484]","[339, 667, 1028, 471]","[0.1799, 0.9805, 0.9815, 1.0]",0.0,1.0,1.56,2.25,
2022-10-25 19:30:00,0.233,0.481,3,72630991.00939511,4,0.8651524514584074,77079.84,0,120000,"[1.0, 23.1, 36.24, 43.63]","[2743, 63365, 99401, 119669]","[474, 688, 618, 725]","[0.27, 0.4564, 0.3948, 0.7172]",1.0,23.1,36.24,43.63,
2022-10-29 17:00:00,0.182,0.713,25,143737299.3567209,5,0.7265554881996403,56000.0,0,110000,"[1.0, 19.66, 34.04, 49.12, 63.41]","[1693, 33273, 57618, 83152, 107336]","[384, 718, 468, 479, 456]","[0.2005, 0.7354, 0.8953, 0.7098, 0.9254]",1.0,19.66,34.04,49.12,63.41
2022-10-30 17:00:00,0.371,0.379,3,97405604.61832161,5,0.9595236947652455,70097.8,0,100000,"[0.0, 1.0, 1.49, 1.99, 2.48]","[0, 40223, 60014, 79845, 99757]","[171, 494, 360, 679, 801]","[0.3158, 0.4494, 0.3139, 0.4507, 0.3171]",0.0,1.0,1.49,1.99,2.48
2022-11-06 17:00:00,0.063,0.451,10,294023469.1715297,4,0.7122414649045823,64391.22,0,150000,"[0.0, 1.0, 2.24, 3.59]","[0, 38172, 85679, 136970]","[391, 1023, 530, 561]","[0.1355, 0.5171, 0.4868, 0.5169]",0.0,1.0,2.24,3.59,
2022-11-13 17:00:00,0.22,0.551,14,145646596.40276068,4,0.7174087100539053,72477.05,0,120000,"[1.0, 27.88, 51.14, 71.95]","[1605, 44738, 82070, 115468]","[405, 363, 1075, 662]","[0.1235, 0.449, 0.5693, 0.8384]",1.0,27.88,51.14,71.95,
2022-11-15 19:30:00,0.316,0.325,7,467666940.63021576,5,0.8496905870257633,97654.69,0,170000,"[1.0, 9.3, 15.92, 24.93, 32.08]","[5243, 48762, 83494, 130708, 168208]","[267, 727, 332, 487, 692]","[0.2734, 0.4704, 0.3584, 0.1848, 0.276]",1.0,9.3,15.92,24.93,32.08
2022-11-19 17:00:00,0.19,0.392,28,972755746.3864073,3,0.7123221636361726,62339.32,0,110000,"[1.0, 65.88, 104.53]","[928, 61130, 96990]","[291, 1641, 573]","[0.457, 0.2797, 0.6806]",1.0,65.88,104.53,,
2022-11-27 17:00:00,0.122,0.145,1,51225806.451612905,4,1.0,55363.27,0,85000,"[0.0, 1.0, 1.44, 1.89]","[0, 45000, 65000, 85000]","[484, 421, 813, 787]","[0.064, 0.114, 0.1993, 0.1537]",0.0,1.0,1.44,1.89,
2022-11-30 19:30:00,0.491,0.544,50,252317.72917603125,4,0.07025948103792415,9297.41,0,10000,"[0.0, 1.0, 1.0, 1.0]","[0, 10000, 10000, 10000]","[176, 865, 775, 689]","[0.0909, 0.5676, 0.5897, 0.5776]",0.0,1.0,1.0,1.0,
2022-12-01 20:00:00,0.23,0.238,4,272268431.30697256,3,0.7192554131546866,59682.63,0,120000,"[1.0, 4.08, 7.43]","[15122, 61719, 112419]","[944, 794, 767]","[0.375, 0.1411, 0.1708]",1.0,4.08,7.43,,
2022-12-04 17:00:00,0.224,0.471,2,12100930.379863042,4,0.8862449200821204,47590.82,0,75000,"[0.0, 1.0, 2.58, 3.73]","[0, 20000, 51695, 74522]","[438, 130, 1215, 722]","[0.2648, 0.0077, 0.5901, 0.4806]",0.0,1.0,2.58,3.73,
2022-12-08 19:30:00,0.481,0.568,5,77390190.57221232,4,0.8347224979456495,69700.6,0,100000,"[1.0, 19.87, 29.97, 37.5]","[2653, 52708, 79522, 99496]","[245, 829, 607, 824]","[0.3061, 0.5344, 0.5222, 0.7148]",1.0,19.87,29.97,37.5,
2022-12-10 17:00:00,0.198,0.861,3,20515029.545249015,4,0.9200139949648833,31033.93,0,50000,"[1.0, 6.72, 11.61, 16.59]","[3002, 20185, 34849, 49816]","[433, 486, 827, 759]","[0.6351, 0.8848, 0.9105, 0.9209]",1.0,6.72,11.61,16.59,
2022-12-11 17:00:00,0.189,0.852,11,18388940.712474752,4,0.8388690825062264,30005.99,0,50000,"[1.0, 7.31, 12.13, 17.31]","[2857, 20890, 34653, 49448]","[455, 545, 807, 698]","[0.6615, 0.8716, 0.9071, 0.8983]",1.0,7.31,12.13,17.31,
2022-12-18 17:00:00,0.133,0.639,7,45823410.22700338,4,0.8739878573786579,67011.98,0,90000,"[0.0, 1.0, 1.38, 1.74]","[0, 50814, 70341, 88656]","[304, 344, 778, 1079]","[0.3092, 0.2587, 0.7956, 0.7396]",0.0,1.0,1.38,1.74,
2022-12-20 19:30:00,0.322,0.889,50,339221976.511917,4,0.6741739769469876,56964.07,0,100000,"[1.0, 2.14, 2.98, 3.94]","[23988, 51356, 71590, 94552]","[889, 542, 349, 725]","[0.8279, 0.9151, 0.9255, 0.9269]",1.0,2.14,2.98,3.94,
2022-12-22 19:30:00,0.452,0.459,11,645400905.4134924,5,0.8681847782785909,126774.45,0,200000,"[0.0, 1.0, 1.66, 2.46, 3.26]","[0, 60664, 100447, 148993, 197634]","[163, 550, 414, 611, 767]","[0.5521, 0.58, 0.4783, 0.5417, 0.2751]",0.0,1.0,1.66,2.46,3.26
2022-12-31 17:00:00,0.391,0.398,43,303023479.2105869,5,0.7422136682901626,64487.03,0,120000,"[1.0, 4.52, 9.39, 13.28, 17.13]","[6800, 30729, 63830, 90277, 116522]","[461, 439, 547, 506, 552]","[0.6117, 0.5877, 0.3803, 0.1838, 0.2808]",1.0,4.52,9.39,13.28,17.13
2023-01-04 19:30:00,0.025,0.864,1,260952380.95238099,4,0.9026226701784676,60898.2,0,100000,"[0.0, 1.0, 2.23, 3.33]","[0, 30000, 66807, 100000]","[400, 311, 1090, 704]","[0.3075, 0.9678, 0.9578, 0.9886]",0.0,1.0,2.23,3.33,
2023-01-05 19:30:00,0.333,0.368,3,113909009.10049966,4,0.8279046214535638,78087.82,0,120000,"[0.0, 1.0, 1.92, 2.76]","[0, 43407, 83557, 119614]","[347, 386, 918, 854]","[0.2046, 0.3057, 0.4161, 0.4098]",0.0,1.0,1.92,2.76,
2023-01-06 19:30:00,0.383,0.648,3,105842492.3899589,4,0.8364224922133149,73518.96,0,120000,"[1.0, 17.76, 32.0, 43.04]","[2784, 49444, 89083, 119803]","[467, 576, 676, 786]","[0.2762, 0.6927, 0.7825, 0.7214]",1.0,17.76,32.0,43.04,
2023-01-15 17:00:00,0.313,0.476,3,226019347.75278035,3,0.8030360346258563,73059.88,0,120000,"[1.0, 41.55, 81.12]","[1379, 57316, 111894]","[377, 1019, 1109]","[0.3342, 0.1825, 0.7944]",1.0,41.55,81.12,,
2023-02-10 19:30:00,0.131,0.608,7,651632261.3095809,4,0.6907368113275619,57033.93,0,130000,"[1.0, 7.18, 13.83, 19.34]","[6672, 47892, 92254, 129040]","[589, 1224, 244, 448]","[0.3531, 0.5899, 0.7377, 0.9219]",1.0,7.18,13.83,19.34,
2023-03-07 19:30:00,0.105,0.846,14,37404791.16204782,4,0.7374511019978159,62764.47,0,120000,"[0.0, 1.0, 1.41, 2.14]","[0, 54440, 76808, 116256]","[403, 919, 769, 414]","[0.2804, 0.9608, 0.9805, 0.8937]",0.0,1.0,1.41,2.14,
2023-03-18 17:00:00,0.142,0.398,3,32159345.76699717,4,0.9386211579564935,58159.68,0,85000,"[0.0, 1.0, 1.46, 1.91]","[0, 44344, 64823, 84759]","[260, 617, 986, 642]","[0.0846, 0.2382, 0.5203, 0.4907]",0.0,1.0,1.46,1.91,
2023-03-26 17:00:00,0.042,0.481,9,19941606.452095963,4,0.7960276139717058,15003.99,0,30000,"[0.0, 1.0, 1.74, 2.83]","[0, 10000, 17426, 28327]","[399, 622, 979, 505]","[0.1604, 0.3971, 0.4985, 0.802]",0.0,1.0,1.74,2.83,
2023-04-01 17:00:00,0.02,0.662,13,295465530.6327459,3,0.7143829495292326,58451.1,0,100000,"[0.0, 1.0, 1.58]","[0, 57179, 90360]","[412, 1287, 806]","[0.4757, 0.6441, 0.7866]",0.0,1.0,1.58,,
2023-04-16 17:00:00,0.077,0.098,3,42075042.6629885,4,0.9005076449704041,68313.37,0,95000,"[0.0, 1.0, 1.5, 1.88]","[0, 50216, 75096, 94606]","[264, 533, 883, 825]","[0.0341, 0.0976, 0.1178, 0.097]",0.0,1.0,1.5,1.88,
2023-04-26 19:30:00,0.015,0.349,3,567539654.9204004,4,0.7167829348304977,40786.43,0,70000,"[1.0, 53.5, 82.88, 104.34]","[559, 29931, 46368, 58370]","[429, 291, 914, 871]","[0.1865, 0.3608, 0.3906, 0.38]",1.0,53.5,82.88,104.34,
2023-05-09 19:30:00,0.541,0.618,45,183033992.73374897,5,0.8134395958889539,77734.53,0,110000,"[0.0, 1.0, 1.63, 2.17, 2.62]","[0, 41474, 67557, 89830, 108699]","[158, 475, 395, 647, 830]","[0.8165, 0.6442, 0.4886, 0.4853, 0.7313]",0.0,1.0,1.63,2.17,2.62
2023-05-21 17:00:00,0.308,0.766,48,419802200.86583835,4,0.6521399419343514,51516.97,0,90000,"[0.0, 1.0, 2.19, 2.9]","[0, 29757, 65153, 86166]","[374, 577, 1048, 506]","[0.254, 0.6378, 0.9275, 0.9545]",0.0,1.0,2.19,2.9,
2023-05-23 19:30:00,0.565,0.678,1,75365500.21468441,5,1.0,74483.03,0,110000,"[0.0, 1.0, 2.0, 3.0, 3.67]","[0, 30000, 60000, 90000, 110000]","[185, 401, 454, 692, 773]","[0.4811, 0.5387, 0.6564, 0.7428, 0.7516]",0.0,1.0,2.0,3.0,3.67
2023-06-01 19:30:00,0.365,0.372,8,506766071.97967684,5,0.7739101884142496,96419.16,0,180000,"[1.0, 11.02, 16.48, 26.43, 33.48]","[5292, 58297, 87202, 139894, 177181]","[445, 558, 504, 379, 619]","[0.2899, 0.4337, 0.3552, 0.2269, 0.4766]",1.0,11.02,16.48,26.43,33.48
2023-06-06 19:30:00,0.179,0.657,3,105007208.52519767,4,0.7469739612289233,48908.18,0,80000,"[1.0, 17.62, 33.67, 47.64]","[1653, 29127, 55650, 78732]","[239, 802, 715, 749]","[0.6946, 0.4751, 0.6364, 0.8611]",1.0,17.62,33.67,47.64,
