공연시간,금액명시비율,예약율,knn_n_neighbors,knn_mse,kmeans_군집수,kmeans_실루엣,평균가격,최소가격,최대가격,등급별가격비율,등급별가격,등급별좌석수,등급별예매율,등급별가격_1,등급별가격_2,등급별가격_3,등급별가격_4,등급별가격_5
2019-12-06 20:00:00,0.295,0.302,3,166.05939967086084,5,0.9310328598795958,120682.63,0,180000,"[0.0, 1.0, 2.01, 2.95, 3.56]","[0, 50399, 101416, 148895, 179573]","[274, 363, 459, 507, 902]","[0.0, 0.5207, 0.3486, 0.2564, 0.3082]",0.0,1.0,2.01,2.95,3.56
2019-12-07 17:00:00,0.04,0.702,3,112.7336970414949,6,0.9147052796486467,50536.93,0,100000,"[0.0, 1.0, 3.0, 4.87, 6.78, 9.66]","[0, 10243, 30778, 49866, 69481, 98975]","[144, 144, 495, 1048, 308, 366]","[0.0, 0.0625, 0.9192, 0.7729, 0.7208, 0.7186]",0.0,1.0,3.0,4.87,6.78
2019-12-08 17:00:00,0.112,0.124,21,255.06340894747905,4,0.7308418627263055,46794.41,0,80000,"[0.0, 1.0, 1.51, 2.15]","[0, 36224, 54727, 77720]","[274, 1070, 512, 649]","[0.0, 0.0841, 0.2031, 0.1787]",0.0,1.0,1.51,2.15,
2019-12-25 20:00:00,0.022,0.032,3,147.6346209319342,7,0.8597204067820757,41610.78,0,70000,"[1.0, 48.83, 91.82, 112.57, 154.38, 214.44]","[324, 15833, 29770, 36499, 50056, 69529]","[293, 174, 174, 487, 889, 488]","[0.0068, 0.0115, 0.0805, 0.0082, 0.0405, 0.043]",1.0,48.83,91.82,112.57,154.38
2019-12-29 14:00:00,0.168,0.203,6,98.96237396817205,6,0.8589283774906584,82329.34,0,120000,"[0.0, 1.0, 1.5, 2.19, 2.53, 2.92]","[0, 41038, 61457, 89865, 103851, 119775]","[72, 390, 549, 665, 161, 668]","[0.0, 0.2692, 0.2131, 0.191, 0.087, 0.2171]",0.0,1.0,1.5,2.19,2.53
2019-12-31 20:00:00,0.279,0.504,22,20.327298992779276,4,0.8918916787297639,46399.2,15000,60000,"[1.0, 2.1, 3.29, 3.99]","[15000, 31443, 49364, 59777]","[130, 648, 896, 831]","[0.0308, 0.5725, 0.6194, 0.3995]",1.0,2.1,3.29,3.99,
2020-01-05 17:00:00,0.365,0.365,12,218.12505318863805,4,0.8636197851202557,115451.1,50000,160000,"[1.0, 1.77, 2.32, 3.08]","[51556, 91356, 119587, 158879]","[482, 472, 641, 910]","[0.4149, 0.3919, 0.376, 0.3165]",1.0,1.77,2.32,3.08,
2020-01-11 17:00:00,0.503,0.657,6,165.31564393817018,4,0.9307252056329707,102129.74,50000,150000,"[1.0, 1.5, 2.02, 2.96]","[50090, 75325, 100957, 148335]","[500, 431, 742, 832]","[0.522, 0.6079, 0.6658, 0.7572]",1.0,1.5,2.02,2.96,
2020-02-11 19:30:00,0.089,0.803,12,691.2670681484608,4,0.6581169240722806,61616.77,0,120000,"[0.0, 1.0, 1.67, 2.56]","[0, 38310, 63863, 98156]","[274, 707, 651, 873]","[0.0, 0.7652, 0.9754, 0.9576]",0.0,1.0,1.67,2.56,
2020-02-22 17:00:00,0.124,0.383,1,274.5483870967742,5,0.9899629312802967,72091.82,0,120000,"[1.0, 12.65, 25.29, 37.94, 50.58]","[2372, 30000, 60000, 90000, 120000]","[274, 433, 386, 855, 557]","[0.0146, 0.3303, 0.1399, 0.4865, 0.6158]",1.0,12.65,25.29,37.94,50.58
2020-05-05 20:00:00,0.03,0.142,13,58.582002904120216,3,0.7339098199874344,14592.81,0,30000,"[0.0, 1.0, 1.81]","[0, 12305, 22308]","[274, 1321, 910]","[0.0, 0.0999, 0.2462]",0.0,1.0,1.81,,
2020-06-03 19:30:00,0.06,0.248,31,595.7021181889717,4,0.6243666794980193,45447.11,20000,80000,"[1.0, 1.49, 1.89, 2.37]","[28605, 42525, 53935, 67769]","[785, 493, 920, 307]","[0.2395, 0.2292, 0.2587, 0.2704]",1.0,1.49,1.89,2.37,
2020-06-19 19:30:00,0.095,0.547,6,729.4031609062494,7,0.6867531463876173,58219.56,0,110000,"[1.0, 10.91, 17.3, 23.24, 30.4, 38.82]","[2673, 29167, 46250, 62111, 81248, 103746]","[275, 450, 152, 720, 621, 287]","[0.0109, 0.2867, 0.3816, 0.7125, 0.7198, 0.7666]",1.0,10.91,17.3,23.24,30.4
2020-09-12 17:00:00,0.067,0.067,12,27.36553561824922,3,0.9153900334546988,108796.41,55000,130000,"[1.0, 2.01, 2.33]","[55000, 110406, 128074]","[274, 1600, 631]","[0.0401, 0.0519, 0.1157]",1.0,2.01,2.33,,
2020-10-11 17:00:00,0.066,0.097,1,4.58467396681388e-30,3,0.1093812375249501,26718.56,0,30000,"[0.0, 1.0, 1.0]","[0, 30000, 30000]","[274, 1144, 1087]","[0.0, 0.111, 0.1058]",0.0,1.0,1.0,,
2020-10-20 19:30:00,0.077,0.321,42,130.9558049679869,4,0.6891429683462671,34858.28,0,60000,"[0.0, 1.0, 1.52, 2.01]","[0, 28825, 43855, 58040]","[274, 1102, 703, 426]","[0.0, 0.2813, 0.4267, 0.4531]",0.0,1.0,1.52,2.01,
2020-11-15 17:00:00,0.033,0.594,11,1031.1925852807913,4,0.6180377927469526,97067.86,0,150000,"[0.0, 1.0, 1.46, 1.98]","[0, 69050, 100537, 136422]","[274, 363, 1024, 844]","[0.0, 0.5675, 0.6465, 0.7358]",0.0,1.0,1.46,1.98,
2020-12-19 17:00:00,0.104,0.442,3,29.40858388533143,4,0.9682917488917279,34554.89,0,50000,"[0.0, 1.0, 1.74, 2.48]","[0, 20094, 35061, 49840]","[130, 584, 977, 814]","[0.5077, 0.4349, 0.436, 0.4423]",0.0,1.0,1.74,2.48,
2021-01-01 19:30:00,0.146,0.232,9,32.47563519088679,3,0.8484989775810442,61081.84,40000,80000,"[1.0, 1.5, 1.95]","[40797, 61098, 79499]","[690, 1056, 759]","[0.1609, 0.267, 0.2477]",1.0,1.5,1.95,,
2021-03-19 19:30:00,0.295,0.381,3,82.31507015455419,4,0.9716656330907782,87526.95,50000,120000,"[1.0, 1.4, 1.82, 2.39]","[50000, 70008, 90818, 119642]","[501, 595, 556, 853]","[0.3673, 0.3597, 0.3723, 0.4103]",1.0,1.4,1.82,2.39,
2021-03-20 17:00:00,0.178,0.187,19,77.43712398064264,3,0.7619125674438126,50467.07,20000,70000,"[1.0, 1.7, 2.24]","[30710, 52173, 68896]","[831, 863, 811]","[0.2094, 0.2364, 0.1122]",1.0,1.7,2.24,,
2021-03-28 17:00:00,0.336,0.366,7,267.4131245447221,4,0.9159979394152086,114510.98,60000,150000,"[1.0, 1.53, 2.0, 2.48]","[60058, 91769, 119821, 149194]","[429, 489, 700, 887]","[0.3846, 0.3374, 0.3657, 0.372]",1.0,1.53,2.0,2.48,
2021-03-31 19:30:00,0.363,0.503,7,207.55938172044853,4,0.8735301627682,108898.2,0,150000,"[0.0, 1.0, 1.57, 1.97]","[0, 76034, 119367, 149805]","[202, 643, 814, 846]","[0.0, 0.3437, 0.64, 0.6135]",0.0,1.0,1.57,1.97,
2021-05-25 19:30:00,0.071,0.321,5,592.812741011462,4,0.6687854499983734,50369.26,0,105000,"[0.0, 1.0, 1.67, 2.54]","[0, 32242, 53863, 82040]","[144, 669, 1214, 478]","[0.0, 0.157, 0.388, 0.4791]",0.0,1.0,1.67,2.54,
2021-06-15 19:30:00,0.17,0.439,8,126.49410634893543,4,0.6790671779927593,101225.55,0,150000,"[1.0, 28.8, 45.43, 61.9]","[2372, 68315, 107768, 146849]","[274, 463, 981, 787]","[0.0073, 0.2851, 0.5321, 0.5642]",1.0,28.8,45.43,61.9,
2021-06-24 19:30:00,0.05,0.259,17,287.97010534468234,4,0.6565041655472006,49167.66,0,80000,"[0.0, 1.0, 1.83, 2.36]","[0, 32062, 58639, 75753]","[274, 737, 797, 697]","[0.0, 0.1737, 0.3212, 0.3816]",0.0,1.0,1.83,2.36,
2021-07-29 19:30:00,0.03,0.177,9,112.52201633773453,4,0.7314073491628225,50501.0,0,90000,"[0.0, 1.0, 1.63, 2.31]","[0, 36861, 59947, 85326]","[274, 1072, 469, 690]","[0.0, 0.0625, 0.1748, 0.4261]",0.0,1.0,1.63,2.31,
2021-08-27 19:30:00,0.056,0.412,8,202.68225778959976,4,0.6967983249559395,67618.76,0,120000,"[0.0, 1.0, 1.82, 3.02]","[0, 36657, 66570, 110622]","[274, 510, 901, 820]","[0.0, 0.1961, 0.4761, 0.6134]",0.0,1.0,1.82,3.02,
2021-09-19 17:00:00,0.391,0.501,4,91.38637039531838,4,0.9845569147386515,78061.88,40000,110000,"[1.0, 1.5, 2.01, 2.75]","[40000, 59967, 80251, 109868]","[501, 599, 499, 906]","[0.475, 0.4407, 0.4208, 0.5982]",1.0,1.5,2.01,2.75,
2021-09-21 19:30:00,0.257,0.423,2,137.74687096196155,4,0.9340902632358109,77510.98,10000,110000,"[1.0, 1.66, 2.23, 3.04]","[36123, 59851, 80471, 109902]","[494, 606, 488, 917]","[0.3198, 0.2937, 0.3135, 0.6216]",1.0,1.66,2.23,3.04,
2021-09-22 19:30:00,0.278,0.444,2,139.82466016079388,4,0.94938944284273,76736.53,10000,110000,"[1.0, 1.57, 2.11, 2.88]","[38150, 59936, 80649, 109956]","[627, 470, 501, 907]","[0.3333, 0.3489, 0.3433, 0.6251]",1.0,1.57,2.11,2.88,
2021-10-01 19:30:00,0.167,0.485,10,138.23940513812767,4,0.7789093495586209,103892.22,0,150000,"[0.0, 1.0, 1.55, 1.93]","[0, 76524, 118949, 147712]","[274, 712, 647, 872]","[0.0, 0.302, 0.6522, 0.664]",0.0,1.0,1.55,1.93,
2021-10-13 19:30:00,0.088,0.099,5,175.2902048547718,4,0.7456518870641075,84800.4,40000,120000,"[1.0, 1.49, 2.22, 2.83]","[41850, 62175, 92858, 118242]","[535, 446, 705, 819]","[0.1271, 0.0874, 0.0582, 0.1221]",1.0,1.49,2.22,2.83,
2021-10-24 17:00:00,0.191,0.301,6,650.9545765745245,5,0.8243699429960293,68295.41,0,120000,"[0.0, 1.0, 1.92, 2.91, 3.85]","[0, 30412, 58336, 88501, 116942]","[274, 413, 586, 694, 538]","[0.0, 0.276, 0.2491, 0.3415, 0.4758]",0.0,1.0,1.92,2.91,3.85
2021-10-26 19:30:00,0.457,0.489,2,39.3737947025362,4,0.9980720507477469,93874.25,50000,130000,"[1.0, 1.4, 2.0, 2.6]","[50000, 70000, 100071, 129978]","[501, 595, 491, 918]","[0.485, 0.4908, 0.4929, 0.4869]",1.0,1.4,2.0,2.6,
2021-10-27 19:30:00,0.248,0.313,8,168.12019997707793,4,0.8147246565488167,87704.59,25000,130000,"[1.0, 1.6, 2.26, 2.9]","[44401, 70832, 100353, 128800]","[543, 763, 453, 746]","[0.3094, 0.2949, 0.2031, 0.4008]",1.0,1.6,2.26,2.9,
2021-10-28 19:30:00,0.197,0.54,4,199.64722635315508,5,0.9063631216412752,108021.96,0,150000,"[0.0, 1.0, 1.5, 1.98, 2.45]","[0, 60576, 90847, 119743, 148456]","[144, 425, 360, 760, 816]","[0.0, 0.3553, 0.5806, 0.6447, 0.6152]",0.0,1.0,1.5,1.98,2.45
2021-10-29 19:30:00,0.066,0.356,6,324.32683702407337,4,0.6760324267193515,52381.24,0,100000,"[0.0, 1.0, 1.97, 3.32]","[0, 28904, 57003, 96006]","[130, 1045, 684, 646]","[0.4385, 0.3043, 0.4006, 0.3746]",0.0,1.0,1.97,3.32,
2021-11-11 19:30:00,0.075,0.335,5,174.5888751508089,4,0.7533015483114159,69109.78,0,100000,"[0.0, 1.0, 1.73, 2.15]","[0, 45376, 78536, 97779]","[144, 772, 898, 691]","[0.0, 0.2733, 0.3463, 0.4588]",0.0,1.0,1.73,2.15,
2021-11-13 17:00:00,0.05,0.465,8,278.6498947679904,4,0.7460128088247312,81415.17,0,150000,"[0.0, 1.0, 1.71, 2.54]","[0, 56693, 96875, 144202]","[274, 1004, 632, 595]","[0.0, 0.4363, 0.5918, 0.595]",0.0,1.0,1.71,2.54,
2021-11-21 17:00:00,0.081,0.086,1,-0.0,3,1.0,9049.9,0,10000,"[0.0, 1.0, 2.0]","[0, 5000, 10000]","[202, 72, 2231]","[0.0, 0.125, 0.0928]",0.0,1.0,2.0,,
2021-11-24 19:30:00,0.032,0.617,12,249.38919621766735,4,0.6857550975598313,53938.12,0,100000,"[0.0, 1.0, 1.7, 2.44]","[0, 38779, 65894, 94496]","[274, 868, 956, 407]","[0.2628, 0.6498, 0.6621, 0.6806]",0.0,1.0,1.7,2.44,
2021-11-28 17:00:00,0.04,0.072,3,157.5687685272234,4,0.7770958755718208,106081.84,0,130000,"[0.0, 1.0, 1.34, 1.61]","[0, 75612, 101495, 121601]","[130, 196, 699, 1480]","[0.0, 0.0918, 0.1259, 0.05]",0.0,1.0,1.34,1.61,
2021-11-30 19:30:00,0.022,0.617,2,379.8013563115066,4,0.8524765489894587,89157.68,0,150000,"[0.0, 1.0, 1.49, 2.14]","[0, 70153, 104587, 149966]","[274, 1077, 557, 597]","[0.6788, 0.5803, 0.6284, 0.6449]",0.0,1.0,1.49,2.14,
2021-12-18 17:00:00,0.106,0.427,5,41.6130558992695,3,0.8161829146612828,60886.23,40000,80000,"[1.0, 1.51, 1.86]","[40257, 60845, 74889]","[701, 769, 1035]","[0.234, 0.3472, 0.6174]",1.0,1.51,1.86,,
2021-12-19 17:00:00,0.135,0.613,1,56.791443850267385,3,0.7554064054928662,77065.87,0,110000,"[0.0, 1.0, 1.55]","[0, 63758, 98893]","[274, 785, 1446]","[0.0, 0.5401, 0.7683]",0.0,1.0,1.55,,
2022-01-01 17:00:00,0.285,0.291,2,375.11708050248615,4,0.9414851681243257,159047.9,60000,220000,"[1.0, 2.0, 2.81, 3.61]","[60858, 121486, 171286, 219866]","[472, 444, 692, 897]","[0.3686, 0.3581, 0.3699, 0.1572]",1.0,2.0,2.81,3.61,
2022-01-02 17:00:00,0.305,0.312,7,598.5589772079292,4,0.8875033577116856,158650.7,60000,220000,"[1.0, 1.98, 2.77, 3.54]","[61572, 122047, 170601, 218048]","[477, 464, 624, 940]","[0.4885, 0.3858, 0.3413, 0.166]",1.0,1.98,2.77,3.54,
2022-01-06 19:30:00,0.378,0.485,19,114.85610004959685,4,0.8569179590215837,86199.6,50000,110000,"[1.0, 1.35, 1.75, 2.15]","[50843, 68753, 88830, 109297]","[427, 449, 718, 911]","[0.4895, 0.3497, 0.4526, 0.5763]",1.0,1.35,1.75,2.15,
2022-03-06 17:00:00,0.099,0.591,1,143.3,5,1.0,81009.98,0,120000,"[0.0, 1.0, 1.75, 2.5, 3.0]","[0, 40000, 70000, 100000, 120000]","[274, 374, 363, 836, 658]","[0.0, 0.2273, 0.4187, 0.8385, 0.8252]",0.0,1.0,1.75,2.5,3.0
